timestamp,segment_id,train_id,speed,acceleration,vibration_vertical,vibration_lateral,track_temperature,age_years,maintenance_score,curvature_degree,max_permitted_speed,risk_label
2026-01-01T18:10:00+00:00,SEG-022,T-158,97.922,0.246,0.917,0.537,38.352,44.95,0.642,1.868,100,2
2026-01-01T18:15:00+00:00,SEG-046,T-159,98.276,-0.671,0.066,0.205,26.328,11.75,0.467,6.781,130,0
2026-01-01T18:20:00+00:00,SEG-021,T-160,56.612,-0.89,0.995,0.45,34.289,64.76,0.636,6.798,60,2
2026-01-01T18:25:00+00:00,SEG-033,T-161,52.73,-0.79,0.205,0.066,34.309,23.3,0.679,1.611,80,0
2026-01-01T18:30:00+00:00,SEG-044,T-162,74.334,-0.835,0.309,0.408,24.772,12.37,0.252,2.733,110,1
2026-01-01T18:35:00+00:00,SEG-017,T-163,91.238,-0.674,0.907,0.413,33.526,18.69,0.43,3.93,100,1
2026-01-01T18:40:00+00:00,SEG-038,T-164,27.623,0.292,0.201,0.201,26.201,24.32,0.55,6.047,60,0
2026-01-01T18:45:00+00:00,SEG-037,T-165,53.824,0.475,0.874,0.667,40.66,51.43,0.839,1.333,60,1
2026-01-01T18:50:00+00:00,SEG-045,T-166,82.375,-0.199,0.237,0.02,34.068,28.65,0.949,6.968,130,0
2026-01-01T18:55:00+00:00,SEG-034,T-167,27.967,-0.124,0.133,0.364,26.86,6.47,0.711,1.603,60,0
2026-01-01T19:00:00+00:00,SEG-012,T-168,68.969,-0.685,0.198,0.054,21.219,42.0,0.64,1.714,110,0
2026-01-01T19:05:00+00:00,SEG-017,T-169,84.002,-0.229,0.893,0.748,38.0,18.69,0.43,3.93,100,2
2026-01-01T19:10:00+00:00,SEG-020,T-170,107.491,-1.951,0.615,0.49,42.474,51.9,0.558,0.445,110,1
2026-01-01T19:15:00+00:00,SEG-047,T-171,72.973,1.729,0.413,0.326,19.775,5.84,0.479,0.351,110,0
2026-01-01T19:20:00+00:00,SEG-023,T-172,105.066,-0.554,0.725,0.598,51.231,20.49,0.365,0.023,100,1
2026-01-01T19:25:00+00:00,SEG-017,T-173,111.775,1.146,0.917,0.906,40.979,18.69,0.43,3.93,100,2
2026-01-01T19:30:00+00:00,SEG-018,T-174,49.071,-1.259,0.099,0.19,40.922,28.99,0.676,2.534,80,0
2026-01-01T19:35:00+00:00,SEG-004,T-175,41.961,-0.444,0.153,0.319,30.633,15.89,0.68,5.666,60,0
2026-01-01T19:40:00+00:00,SEG-036,T-176,120.948,-0.884,1.045,0.766,37.353,10.34,0.933,3.997,110,2
2026-01-01T19:45:00+00:00,SEG-019,T-177,45.018,0.627,0.027,0.02,38.633,33.09,0.802,6.028,80,0
2026-01-01T19:50:00+00:00,SEG-035,T-178,83.388,1.097,0.814,0.778,39.044,6.46,0.424,4.683,80,2
2026-01-01T19:55:00+00:00,SEG-003,T-179,110.746,-0.893,0.701,0.749,56.151,33.84,0.269,1.392,130,2
2026-01-01T20:00:00+00:00,SEG-019,T-100,95.827,-0.583,0.862,0.962,52.692,33.09,0.802,6.028,80,2
2026-01-01T20:05:00+00:00,SEG-035,T-101,113.893,-0.019,0.916,0.602,37.212,6.46,0.424,4.683,80,2
2026-01-01T20:10:00+00:00,SEG-008,T-102,73.118,-0.392,0.02,0.175,31.009,36.78,0.855,4.33,100,0
2026-01-01T20:15:00+00:00,SEG-044,T-103,120.054,-1.016,0.992,0.896,50.968,12.37,0.252,2.733,110,2
2026-01-01T20:20:00+00:00,SEG-033,T-104,56.0,0.097,0.282,0.338,31.215,23.3,0.679,1.611,80,0
2026-01-01T20:25:00+00:00,SEG-025,T-105,96.995,1.366,0.249,0.02,28.918,40.37,0.362,5.338,130,0
2026-01-01T20:30:00+00:00,SEG-001,T-106,39.869,0.736,0.331,0.103,26.161,3.58,0.451,1.562,60,0
2026-01-01T20:35:00+00:00,SEG-046,T-107,146.722,-0.314,0.766,0.464,47.348,11.75,0.467,6.781,130,1
2026-01-01T20:40:00+00:00,SEG-015,T-108,101.738,-0.981,0.309,0.177,23.815,27.27,0.298,6.392,130,1
2026-01-01T20:45:00+00:00,SEG-031,T-109,119.205,-1.355,0.946,0.402,42.675,49.58,0.754,4.991,110,2
2026-01-01T20:50:00+00:00,SEG-039,T-110,71.62,-0.296,0.936,0.634,39.682,5.82,0.782,5.604,60,1
2026-01-01T20:55:00+00:00,SEG-036,T-111,80.959,1.518,0.299,0.346,38.026,10.34,0.933,3.997,110,0
2026-01-01T21:00:00+00:00,SEG-029,T-112,116.225,0.357,1.053,0.791,45.878,63.61,0.639,0.88,110,2
2026-01-01T21:05:00+00:00,SEG-033,T-113,48.722,-0.683,0.052,0.11,29.598,23.3,0.679,1.611,80,0
2026-01-01T21:10:00+00:00,SEG-002,T-114,67.383,-0.183,0.02,0.142,31.137,7.48,0.558,0.209,80,0
2026-01-01T21:15:00+00:00,SEG-004,T-115,64.509,0.183,1.188,0.787,48.03,15.89,0.68,5.666,60,2
2026-01-01T21:20:00+00:00,SEG-050,T-116,86.297,0.762,0.039,0.312,30.689,9.55,0.9,1.724,130,0
2026-01-01T21:25:00+00:00,SEG-025,T-117,125.028,-0.32,0.753,0.462,33.529,40.37,0.362,5.338,130,1
2026-01-01T21:30:00+00:00,SEG-023,T-118,85.981,0.768,0.233,0.451,43.945,20.49,0.365,0.023,100,1
2026-01-01T21:35:00+00:00,SEG-020,T-119,96.282,0.447,0.818,0.506,38.854,51.9,0.558,0.445,110,1
2026-01-01T21:40:00+00:00,SEG-030,T-120,55.845,0.343,0.612,0.169,29.1,12.4,0.635,4.246,80,0
2026-01-01T21:45:00+00:00,SEG-050,T-121,121.924,0.496,0.941,0.583,49.346,9.55,0.9,1.724,130,1
2026-01-01T21:50:00+00:00,SEG-029,T-122,111.195,0.062,0.802,0.642,35.924,63.61,0.639,0.88,110,2
2026-01-01T21:55:00+00:00,SEG-050,T-123,105.162,-1.337,0.108,0.177,35.908,9.55,0.9,1.724,130,0
2026-01-01T22:00:00+00:00,SEG-021,T-124,64.068,1.088,0.557,0.674,54.224,64.76,0.636,6.798,60,1
2026-01-01T22:05:00+00:00,SEG-027,T-125,60.002,-1.36,1.211,0.777,51.617,57.36,0.857,2.153,60,2
2026-01-01T22:10:00+00:00,SEG-041,T-126,94.299,-0.805,0.223,0.068,39.143,31.15,0.888,0.528,130,0
2026-01-01T22:15:00+00:00,SEG-045,T-127,106.61,-1.019,0.332,0.29,32.189,28.65,0.949,6.968,130,0
2026-01-01T22:20:00+00:00,SEG-015,T-128,127.354,1.125,0.571,0.805,38.063,27.27,0.298,6.392,130,1
2026-01-01T22:25:00+00:00,SEG-009,T-129,99.177,0.469,0.846,0.775,47.766,14.11,0.301,4.629,100,2
2026-01-01T22:30:00+00:00,SEG-024,T-130,100.863,-1.461,0.747,0.626,50.919,50.0,0.621,0.745,100,1
2026-01-01T22:35:00+00:00,SEG-013,T-131,46.519,0.603,0.037,0.071,32.845,19.01,0.926,4.817,80,0
2026-01-01T22:40:00+00:00,SEG-022,T-132,108.382,-0.03,0.79,0.735,51.177,44.95,0.642,1.868,100,2
2026-01-01T22:45:00+00:00,SEG-016,T-133,93.772,0.791,0.804,0.515,42.354,15.4,0.614,6.193,110,1
2026-01-01T22:50:00+00:00,SEG-019,T-134,49.852,-0.41,0.208,0.168,39.177,33.09,0.802,6.028,80,0
2026-01-01T22:55:00+00:00,SEG-047,T-135,82.586,0.675,0.43,0.02,27.734,5.84,0.479,0.351,110,0
2026-01-01T23:00:00+00:00,SEG-037,T-136,61.091,-0.141,0.821,0.475,39.388,51.43,0.839,1.333,60,1
2026-01-01T23:05:00+00:00,SEG-013,T-137,50.962,0.006,0.02,0.362,23.251,19.01,0.926,4.817,80,0
2026-01-01T23:10:00+00:00,SEG-044,T-138,113.268,-1.418,0.665,0.612,32.293,12.37,0.252,2.733,110,1
2026-01-01T23:15:00+00:00,SEG-023,T-139,79.354,-0.561,0.206,0.021,38.5,20.49,0.365,0.023,100,0
2026-01-01T23:20:00+00:00,SEG-042,T-140,24.212,0.097,0.194,0.411,36.987,5.19,0.979,5.852,60,0
2026-01-01T23:25:00+00:00,SEG-009,T-141,102.374,0.061,0.879,0.868,49.111,14.11,0.301,4.629,100,2
2026-01-01T23:30:00+00:00,SEG-024,T-142,85.376,1.104,0.566,0.825,37.411,50.0,0.621,0.745,100,1
2026-01-01T23:35:00+00:00,SEG-027,T-143,62.538,-0.024,0.724,0.629,43.105,57.36,0.857,2.153,60,1
2026-01-01T23:40:00+00:00,SEG-045,T-144,105.839,0.349,0.02,0.229,33.682,28.65,0.949,6.968,130,0
2026-01-01T23:45:00+00:00,SEG-034,T-145,50.78,1.085,0.066,0.377,45.349,6.47,0.711,1.603,60,0
2026-01-01T23:50:00+00:00,SEG-030,T-146,67.856,-1.012,0.233,0.071,21.342,12.4,0.635,4.246,80,0
2026-01-01T23:55:00+00:00,SEG-049,T-147,63.715,0.192,0.721,0.726,33.558,55.63,0.3,0.476,80,2
2026-01-02T00:00:00+00:00,SEG-045,T-148,85.766,0.253,0.24,0.219,24.429,28.65,0.949,6.968,130,0
2026-01-02T00:05:00+00:00,SEG-034,T-149,57.365,-1.088,0.894,0.949,39.247,6.47,0.711,1.603,60,1
2026-01-02T00:10:00+00:00,SEG-018,T-150,82.388,2.025,0.404,0.325,27.432,28.99,0.676,2.534,80,1
2026-01-02T00:15:00+00:00,SEG-021,T-151,66.39,-1.507,0.874,0.725,46.782,64.76,0.636,6.798,60,2
2026-01-02T00:20:00+00:00,SEG-005,T-152,88.907,-0.857,0.769,0.773,34.683,45.98,0.498,1.088,100,2
2026-01-02T00:25:00+00:00,SEG-048,T-153,129.871,-0.012,1.106,0.634,25.762,59.92,0.638,0.398,130,2
2026-01-02T00:30:00+00:00,SEG-004,T-154,45.49,-1.956,0.303,0.028,26.92,15.89,0.68,5.666,60,0
2026-01-02T00:35:00+00:00,SEG-021,T-155,44.817,0.05,0.777,1.084,36.383,64.76,0.636,6.798,60,2
2026-01-02T00:40:00+00:00,SEG-025,T-156,125.686,0.423,0.637,0.817,46.272,40.37,0.362,5.338,130,2
2026-01-02T00:45:00+00:00,SEG-006,T-157,80.903,0.737,0.036,0.348,35.373,7.84,0.321,5.932,130,0
2026-01-02T00:50:00+00:00,SEG-024,T-158,111.439,0.39,0.854,0.579,45.667,50.0,0.621,0.745,100,2
2026-01-02T00:55:00+00:00,SEG-029,T-159,117.442,0.611,0.776,0.645,48.449,63.61,0.639,0.88,110,2
2026-01-02T01:00:00+00:00,SEG-039,T-160,40.109,1.668,0.381,0.144,37.74,5.82,0.782,5.604,60,0
2026-01-02T01:05:00+00:00,SEG-016,T-161,94.508,0.583,0.316,0.3,35.266,15.4,0.614,6.193,110,0
2026-01-02T01:10:00+00:00,SEG-032,T-162,64.394,-1.39,0.352,0.105,41.975,29.6,0.628,0.847,80,0
2026-01-02T01:15:00+00:00,SEG-047,T-163,132.444,0.478,0.762,0.599,46.002,5.84,0.479,0.351,110,1
2026-01-02T01:20:00+00:00,SEG-026,T-164,46.738,0.713,0.652,0.589,46.755,59.87,0.687,3.42,60,1
2026-01-02T01:25:00+00:00,SEG-039,T-165,25.025,0.745,0.073,0.487,33.584,5.82,0.782,5.604,60,0
2026-01-02T01:30:00+00:00,SEG-026,T-166,56.835,0.042,1.088,0.467,42.444,59.87,0.687,3.42,60,2
2026-01-02T01:35:00+00:00,SEG-026,T-167,71.872,-0.01,0.947,0.611,45.779,59.87,0.687,3.42,60,2
2026-01-02T01:40:00+00:00,SEG-050,T-168,109.211,-0.355,0.188,0.141,25.773,9.55,0.9,1.724,130,0
2026-01-02T01:45:00+00:00,SEG-027,T-169,77.534,0.521,0.937,0.741,41.942,57.36,0.857,2.153,60,2
2026-01-02T01:50:00+00:00,SEG-028,T-170,142.277,-2.023,1.069,0.51,42.79,57.31,0.941,0.6,110,2
2026-01-02T01:55:00+00:00,SEG-045,T-171,96.472,-1.571,0.649,0.264,28.716,28.65,0.949,6.968,130,0
2026-01-02T02:00:00+00:00,SEG-039,T-172,61.209,-0.163,0.379,0.108,27.302,5.82,0.782,5.604,60,0
2026-01-02T02:05:00+00:00,SEG-042,T-173,42.358,-0.204,0.024,0.318,38.219,5.19,0.979,5.852,60,0
2026-01-02T02:10:00+00:00,SEG-001,T-174,48.191,0.158,0.501,0.02,28.738,3.58,0.451,1.562,60,0
2026-01-02T02:15:00+00:00,SEG-030,T-175,92.073,0.166,0.69,0.563,41.248,12.4,0.635,4.246,80,1
2026-01-02T02:20:00+00:00,SEG-007,T-176,116.292,-0.478,0.818,0.761,33.529,52.85,0.783,3.754,110,2
2026-01-02T02:25:00+00:00,SEG-014,T-177,69.42,-0.973,0.808,0.702,40.847,55.1,0.816,1.603,60,2
2026-01-02T02:30:00+00:00,SEG-005,T-178,104.008,-0.238,0.776,0.768,34.96,45.98,0.498,1.088,100,2
2026-01-02T02:35:00+00:00,SEG-048,T-179,126.687,-0.834,0.893,0.724,27.923,59.92,0.638,0.398,130,2
2026-01-02T02:40:00+00:00,SEG-015,T-100,127.756,-0.148,0.775,0.573,36.972,27.27,0.298,6.392,130,2
2026-01-02T02:45:00+00:00,SEG-029,T-101,89.48,1.446,0.659,0.791,44.749,63.61,0.639,0.88,110,1
2026-01-02T02:50:00+00:00,SEG-005,T-102,106.177,1.012,0.661,0.588,44.969,45.98,0.498,1.088,100,1
2026-01-02T02:55:00+00:00,SEG-032,T-103,70.762,-0.77,0.102,0.035,25.894,29.6,0.628,0.847,80,0
2026-01-02T03:00:00+00:00,SEG-023,T-104,68.466,1.049,0.266,0.064,22.443,20.49,0.365,0.023,100,0
2026-01-02T03:05:00+00:00,SEG-044,T-105,75.316,1.263,0.341,0.261,35.768,12.37,0.252,2.733,110,0
2026-01-02T03:10:00+00:00,SEG-033,T-106,48.174,-1.963,0.121,0.037,35.222,23.3,0.679,1.611,80,0
2026-01-02T03:15:00+00:00,SEG-012,T-107,76.759,0.906,0.152,0.185,29.406,42.0,0.64,1.714,110,0
2026-01-02T03:20:00+00:00,SEG-004,T-108,73.29,-1.213,0.795,0.697,47.558,15.89,0.68,5.666,60,2
2026-01-02T03:25:00+00:00,SEG-027,T-109,55.16,0.027,0.586,0.785,39.514,57.36,0.857,2.153,60,1
2026-01-02T03:30:00+00:00,SEG-002,T-110,82.122,0.223,0.891,0.668,46.89,7.48,0.558,0.209,80,1
2026-01-02T03:35:00+00:00,SEG-050,T-111,83.558,1.022,0.165,0.159,39.809,9.55,0.9,1.724,130,0
2026-01-02T03:40:00+00:00,SEG-024,T-112,102.792,-1.309,0.58,0.558,43.517,50.0,0.621,0.745,100,1
2026-01-02T03:45:00+00:00,SEG-042,T-113,53.135,0.259,0.06,0.69,26.72,5.19,0.979,5.852,60,0
2026-01-02T03:50:00+00:00,SEG-006,T-114,151.604,-0.712,0.84,0.671,52.91,7.84,0.321,5.932,130,2
2026-01-02T03:55:00+00:00,SEG-046,T-115,127.236,-1.61,0.651,0.735,44.389,11.75,0.467,6.781,130,1
2026-01-02T04:00:00+00:00,SEG-004,T-116,30.477,-0.311,0.197,0.371,46.532,15.89,0.68,5.666,60,0
2026-01-02T04:05:00+00:00,SEG-033,T-117,95.434,-0.366,0.819,0.593,52.244,23.3,0.679,1.611,80,1
2026-01-02T04:10:00+00:00,SEG-004,T-118,65.045,-0.406,0.788,0.721,38.609,15.89,0.68,5.666,60,1
2026-01-02T04:15:00+00:00,SEG-049,T-119,61.549,-0.935,0.781,0.698,36.319,55.63,0.3,0.476,80,2
2026-01-02T04:20:00+00:00,SEG-025,T-120,117.47,-0.373,0.605,0.791,45.989,40.37,0.362,5.338,130,1
2026-01-02T04:25:00+00:00,SEG-024,T-121,127.412,-1.28,0.639,0.664,49.903,50.0,0.621,0.745,100,2
2026-01-02T04:30:00+00:00,SEG-006,T-122,116.901,-0.616,0.911,0.618,43.688,7.84,0.321,5.932,130,2
2026-01-02T04:35:00+00:00,SEG-028,T-123,110.545,1.108,0.709,0.654,40.417,57.31,0.941,0.6,110,1
2026-01-02T04:40:00+00:00,SEG-009,T-124,91.947,1.277,0.864,0.632,40.277,14.11,0.301,4.629,100,2
2026-01-02T04:45:00+00:00,SEG-030,T-125,71.276,0.753,0.325,0.145,14.084,12.4,0.635,4.246,80,0
2026-01-02T04:50:00+00:00,SEG-028,T-126,109.998,0.657,0.771,0.602,39.144,57.31,0.941,0.6,110,1
2026-01-02T04:55:00+00:00,SEG-042,T-127,41.389,-0.236,0.445,0.282,30.839,5.19,0.979,5.852,60,0
2026-01-02T05:00:00+00:00,SEG-041,T-128,94.99,1.024,0.129,0.058,24.244,31.15,0.888,0.528,130,0
2026-01-02T05:05:00+00:00,SEG-009,T-129,102.085,0.042,0.678,0.631,47.498,14.11,0.301,4.629,100,1
2026-01-02T05:10:00+00:00,SEG-008,T-130,96.827,-0.05,0.89,0.774,44.539,36.78,0.855,4.33,100,1
2026-01-02T05:15:00+00:00,SEG-021,T-131,56.124,-1.69,0.802,0.781,46.74,64.76,0.636,6.798,60,2
2026-01-02T05:20:00+00:00,SEG-042,T-132,69.634,-1.34,1.004,0.853,42.463,5.19,0.979,5.852,60,2
2026-01-02T05:25:00+00:00,SEG-041,T-133,103.973,0.223,0.434,0.087,28.073,31.15,0.888,0.528,130,0
2026-01-02T05:30:00+00:00,SEG-007,T-134,124.932,0.173,1.031,0.562,47.106,52.85,0.783,3.754,110,2
2026-01-02T05:35:00+00:00,SEG-042,T-135,36.974,-0.978,0.035,0.118,23.868,5.19,0.979,5.852,60,0
2026-01-02T05:40:00+00:00,SEG-045,T-136,110.37,0.337,0.02,0.233,39.88,28.65,0.949,6.968,130,0
2026-01-02T05:45:00+00:00,SEG-042,T-137,55.164,0.014,0.559,0.02,29.067,5.19,0.979,5.852,60,0
2026-01-02T05:50:00+00:00,SEG-032,T-138,102.395,-0.361,0.995,0.782,42.43,29.6,0.628,0.847,80,2
2026-01-02T05:55:00+00:00,SEG-037,T-139,71.145,0.482,0.756,0.625,24.552,51.43,0.839,1.333,60,1
2026-01-02T06:00:00+00:00,SEG-005,T-140,109.817,0.261,0.901,0.698,42.525,45.98,0.498,1.088,100,2
2026-01-02T06:05:00+00:00,SEG-041,T-141,84.821,0.742,0.258,0.034,24.985,31.15,0.888,0.528,130,0
2026-01-02T06:10:00+00:00,SEG-035,T-142,79.973,0.398,0.986,0.556,41.713,6.46,0.424,4.683,80,2
2026-01-02T06:15:00+00:00,SEG-026,T-143,48.458,-0.607,0.869,0.448,38.784,59.87,0.687,3.42,60,1
2026-01-02T06:20:00+00:00,SEG-028,T-144,114.364,-1.181,0.805,0.778,45.303,57.31,0.941,0.6,110,1
2026-01-02T06:25:00+00:00,SEG-020,T-145,116.553,0.039,0.796,0.577,45.249,51.9,0.558,0.445,110,2
2026-01-02T06:30:00+00:00,SEG-001,T-146,57.805,0.234,0.183,0.226,22.621,3.58,0.451,1.562,60,0
2026-01-02T06:35:00+00:00,SEG-050,T-147,102.469,-0.478,0.231,0.11,36.383,9.55,0.9,1.724,130,0
2026-01-02T06:40:00+00:00,SEG-028,T-148,128.184,-0.817,0.949,0.6,40.887,57.31,0.941,0.6,110,2
2026-01-02T06:45:00+00:00,SEG-032,T-149,84.488,-1.887,0.897,0.721,43.858,29.6,0.628,0.847,80,2
2026-01-02T06:50:00+00:00,SEG-044,T-150,113.974,0.035,1.039,0.918,45.268,12.37,0.252,2.733,110,2
2026-01-02T06:55:00+00:00,SEG-025,T-151,145.02,0.358,1.025,0.971,52.551,40.37,0.362,5.338,130,2
2026-01-02T07:00:00+00:00,SEG-046,T-152,124.124,-0.048,0.918,0.457,46.81,11.75,0.467,6.781,130,1
2026-01-02T07:05:00+00:00,SEG-024,T-153,106.39,1.069,0.826,0.609,43.212,50.0,0.621,0.745,100,2
2026-01-02T07:10:00+00:00,SEG-003,T-154,143.769,-0.533,0.925,0.596,53.345,33.84,0.269,1.392,130,2
2026-01-02T07:15:00+00:00,SEG-001,T-155,57.346,-0.669,0.168,0.417,31.707,3.58,0.451,1.562,60,0
2026-01-02T07:20:00+00:00,SEG-024,T-156,83.084,0.044,0.861,0.751,54.138,50.0,0.621,0.745,100,2
2026-01-02T07:25:00+00:00,SEG-001,T-157,52.969,-1.044,1.048,0.676,35.939,3.58,0.451,1.562,60,2
2026-01-02T07:30:00+00:00,SEG-001,T-158,77.298,0.878,0.852,0.781,34.14,3.58,0.451,1.562,60,2
2026-01-02T07:35:00+00:00,SEG-016,T-159,90.712,0.569,0.656,0.089,35.043,15.4,0.614,6.193,110,1
2026-01-02T07:40:00+00:00,SEG-003,T-160,143.243,0.374,0.733,0.609,36.482,33.84,0.269,1.392,130,2
2026-01-02T07:45:00+00:00,SEG-007,T-161,111.462,-0.176,0.746,0.544,40.197,52.85,0.783,3.754,110,1
2026-01-02T07:50:00+00:00,SEG-043,T-162,112.91,-0.447,0.974,0.55,51.892,12.48,0.605,1.496,110,1
2026-01-02T07:55:00+00:00,SEG-021,T-163,44.117,1.165,0.889,0.984,48.75,64.76,0.636,6.798,60,2
2026-01-02T08:00:00+00:00,SEG-007,T-164,118.514,0.599,1.004,0.506,46.12,52.85,0.783,3.754,110,2
2026-01-02T08:05:00+00:00,SEG-020,T-165,110.546,-0.717,0.892,0.601,43.809,51.9,0.558,0.445,110,2
2026-01-02T08:10:00+00:00,SEG-046,T-166,152.846,0.009,0.926,0.621,44.317,11.75,0.467,6.781,130,2
2026-01-02T08:15:00+00:00,SEG-033,T-167,70.314,1.97,0.15,0.427,38.809,23.3,0.679,1.611,80,0
2026-01-02T08:20:00+00:00,SEG-029,T-168,107.534,0.232,0.828,0.85,48.37,63.61,0.639,0.88,110,2
2026-01-02T08:25:00+00:00,SEG-050,T-169,135.313,0.913,1.053,0.841,36.12,9.55,0.9,1.724,130,2
2026-01-02T08:30:00+00:00,SEG-042,T-170,23.942,0.418,0.056,0.607,41.327,5.19,0.979,5.852,60,0
2026-01-02T08:35:00+00:00,SEG-009,T-171,90.006,1.496,0.407,0.02,42.289,14.11,0.301,4.629,100,1
2026-01-02T08:40:00+00:00,SEG-004,T-172,26.735,-0.226,0.107,0.153,32.9,15.89,0.68,5.666,60,0
2026-01-02T08:45:00+00:00,SEG-014,T-173,55.012,0.998,0.823,0.8,46.924,55.1,0.816,1.603,60,2
2026-01-02T08:50:00+00:00,SEG-040,T-174,56.83,-0.091,0.398,0.133,31.334,14.07,0.641,0.981,80,0
2026-01-02T08:55:00+00:00,SEG-013,T-175,65.873,-0.042,0.275,0.079,39.51,19.01,0.926,4.817,80,0
2026-01-02T09:00:00+00:00,SEG-002,T-176,83.667,0.907,0.702,0.495,40.093,7.48,0.558,0.209,80,1
2026-01-02T09:05:00+00:00,SEG-025,T-177,90.722,0.301,0.453,0.211,42.762,40.37,0.362,5.338,130,1
2026-01-02T09:10:00+00:00,SEG-018,T-178,73.487,0.408,0.23,0.239,8.376,28.99,0.676,2.534,80,0
2026-01-02T09:15:00+00:00,SEG-043,T-179,81.678,-1.524,0.02,0.128,31.172,12.48,0.605,1.496,110,0
2026-01-02T09:20:00+00:00,SEG-015,T-100,143.444,0.305,0.833,1.047,34.66,27.27,0.298,6.392,130,2
2026-01-02T09:25:00+00:00,SEG-021,T-101,68.371,0.246,0.735,0.357,51.172,64.76,0.636,6.798,60,1
2026-01-02T09:30:00+00:00,SEG-037,T-102,54.647,-0.773,0.81,0.938,41.067,51.43,0.839,1.333,60,2
2026-01-02T09:35:00+00:00,SEG-032,T-103,60.462,0.128,0.444,0.246,38.788,29.6,0.628,0.847,80,0
2026-01-02T09:40:00+00:00,SEG-022,T-104,103.747,0.444,0.931,0.585,28.844,44.95,0.642,1.868,100,2
2026-01-02T09:45:00+00:00,SEG-002,T-105,51.931,0.706,0.215,0.106,37.624,7.48,0.558,0.209,80,0
2026-01-02T09:50:00+00:00,SEG-024,T-106,83.608,-0.156,1.122,0.599,43.689,50.0,0.621,0.745,100,2
2026-01-02T09:55:00+00:00,SEG-011,T-107,66.846,0.063,0.639,0.727,36.775,12.25,0.509,4.691,60,1
2026-01-02T10:00:00+00:00,SEG-046,T-108,123.818,-0.474,0.505,0.673,37.85,11.75,0.467,6.781,130,1
2026-01-02T10:05:00+00:00,SEG-020,T-109,108.578,0.016,0.822,0.734,51.336,51.9,0.558,0.445,110,2
2026-01-02T10:10:00+00:00,SEG-037,T-110,89.687,2.072,0.835,0.836,43.647,51.43,0.839,1.333,60,2
2026-01-02T10:15:00+00:00,SEG-015,T-111,118.89,0.316,0.999,0.75,40.821,27.27,0.298,6.392,130,2
2026-01-02T10:20:00+00:00,SEG-023,T-112,113.294,-1.205,1.14,0.837,46.987,20.49,0.365,0.023,100,2
2026-01-02T10:25:00+00:00,SEG-029,T-113,94.596,1.278,0.912,0.858,35.772,63.61,0.639,0.88,110,2
2026-01-02T10:30:00+00:00,SEG-047,T-114,69.029,-0.877,0.411,0.465,29.595,5.84,0.479,0.351,110,0
2026-01-02T10:35:00+00:00,SEG-035,T-115,60.466,-0.714,0.374,0.02,23.081,6.46,0.424,4.683,80,0
2026-01-02T10:40:00+00:00,SEG-015,T-116,116.528,0.337,0.378,0.146,37.049,27.27,0.298,6.392,130,1
2026-01-02T10:45:00+00:00,SEG-011,T-117,59.908,-0.889,0.884,0.697,57.486,12.25,0.509,4.691,60,2
2026-01-02T10:50:00+00:00,SEG-022,T-118,92.455,0.962,0.73,0.978,44.774,44.95,0.642,1.868,100,2
2026-01-02T10:55:00+00:00,SEG-011,T-119,64.883,0.617,0.029,0.511,25.58,12.25,0.509,4.691,60,0
2026-01-02T11:00:00+00:00,SEG-047,T-120,107.277,-0.995,0.736,0.765,45.398,5.84,0.479,0.351,110,1
2026-01-02T11:05:00+00:00,SEG-004,T-121,41.076,-1.037,0.12,0.231,27.734,15.89,0.68,5.666,60,0
2026-01-02T11:10:00+00:00,SEG-013,T-122,64.191,1.18,0.46,0.337,31.024,19.01,0.926,4.817,80,0
2026-01-02T11:15:00+00:00,SEG-031,T-123,124.998,-0.158,0.813,0.598,38.31,49.58,0.754,4.991,110,2
2026-01-02T11:20:00+00:00,SEG-025,T-124,124.495,-0.037,0.892,0.552,42.936,40.37,0.362,5.338,130,2
2026-01-02T11:25:00+00:00,SEG-049,T-125,85.497,-0.869,1.045,0.769,44.217,55.63,0.3,0.476,80,2
2026-01-02T11:30:00+00:00,SEG-049,T-126,61.697,-1.763,0.749,0.711,36.319,55.63,0.3,0.476,80,2
2026-01-02T11:35:00+00:00,SEG-031,T-127,107.311,1.084,0.862,0.767,32.71,49.58,0.754,4.991,110,2
2026-01-02T11:40:00+00:00,SEG-003,T-128,148.611,1.102,0.682,0.564,34.501,33.84,0.269,1.392,130,2
2026-01-02T11:45:00+00:00,SEG-012,T-129,124.893,0.249,0.905,0.734,42.624,42.0,0.64,1.714,110,2
2026-01-02T11:50:00+00:00,SEG-006,T-130,97.875,-0.098,1.067,0.465,33.846,7.84,0.321,5.932,130,1
2026-01-02T11:55:00+00:00,SEG-005,T-131,126.155,-0.854,0.66,0.588,46.512,45.98,0.498,1.088,100,2
2026-01-02T12:00:00+00:00,SEG-001,T-132,51.627,0.715,0.714,0.523,45.004,3.58,0.451,1.562,60,1
2026-01-02T12:05:00+00:00,SEG-049,T-133,93.352,-1.553,0.911,0.689,43.944,55.63,0.3,0.476,80,2
2026-01-02T12:10:00+00:00,SEG-035,T-134,87.802,-0.545,0.763,0.547,35.541,6.46,0.424,4.683,80,1
2026-01-02T12:15:00+00:00,SEG-026,T-135,62.34,0.456,0.659,0.514,54.223,59.87,0.687,3.42,60,1
2026-01-02T12:20:00+00:00,SEG-022,T-136,113.897,-0.839,0.905,0.634,47.752,44.95,0.642,1.868,100,2
